hh_ha,pers_ha,pt_dis,station_dis,lat,lng
46,102,35,4025,47.4017,8.4996
46,102,25,4045,47.4019,8.49961
55,99,55,4010,47.4017,8.49993
27,57,90,3505,47.3992,8.50551
27,57,75,3525,47.3994,8.50552
27,57,110,3490,47.3992,8.50584
101,210,200,2635,47.4273,8.55412
101,210,205,2630,47.4273,8.55446
32,59,190,2650,47.427,8.55478
32,59,210,2625,47.4273,8.55479
32,59,200,2645,47.427,8.55511
32,59,200,2620,47.4272,8.55512
32,59,195,2640,47.427,8.55544
0,0,195,2660,47.4268,8.55577
32,59,175,2635,47.427,8.55578
0,0,180,2655,47.4268,8.5561
0,0,160,2630,47.427,8.55611
72,111,0,2735,47.3695,8.50624
72,111,25,2730,47.3697,8.50625
72,111,35,2705,47.3697,8.50658
0,0,160,5625,47.4265,8.49645
0,0,125,5615,47.4262,8.49678
0,0,140,5605,47.4264,8.49678
0,0,160,5590,47.4267,8.49679
0,0,90,5605,47.426,8.4971
0,0,105,5595,47.4262,8.49711
0,0,125,5580,47.4264,8.49711
0,0,55,5600,47.4258,8.49743
0,0,70,5585,47.426,8.49743
0,0,90,5575,47.4262,8.49744
25,67,125,1985,47.3759,8.56629
43,86,110,2020,47.3604,8.53419
14,29,125,1995,47.3607,8.5342
14,29,160,1945,47.3611,8.53421
14,29,180,1920,47.3613,8.53421
43,86,90,2015,47.3604,8.53452
14,29,105,1990,47.3607,8.53453
14,29,125,1965,47.3609,8.53453
14,29,145,1940,47.3611,8.53454
14,29,165,1915,47.3613,8.53454
0,0,70,2010,47.3604,8.53485
53,122,90,1985,47.3607,8.53486
53,122,110,1960,47.3609,8.53486
53,122,130,1935,47.3611,8.53487
53,122,155,1910,47.3613,8.53487
0,0,55,2005,47.3604,8.53518
53,122,75,1980,47.3607,8.53519
53,122,100,1955,47.3609,8.53519
53,122,125,1930,47.3611,8.5352
53,122,150,1905,47.3613,8.5352
0,0,50,2000,47.3604,8.53552
53,122,75,1975,47.3606,8.53552
53,122,100,1950,47.3609,8.53553
53,122,125,1925,47.3611,8.53553
53,122,150,1900,47.3613,8.53553
0,0,55,1995,47.3604,8.53585
53,122,75,1970,47.3606,8.53585
0,0,70,1990,47.3604,8.53618
0,0,90,1990,47.3604,8.53651
88,159,125,885,47.3858,8.54365
88,159,160,915,47.386,8.54399
83,174,100,1275,47.3724,8.5255
83,174,100,1265,47.3727,8.52551
62,99,75,1265,47.3722,8.52583
87,184,75,1255,47.3724,8.52583
87,184,75,1240,47.3727,8.52584
27,56,75,5015,47.4081,8.49045
44,72,245,1300,47.3843,8.55488
44,72,220,1315,47.3845,8.55488
43,85,235,1325,47.3843,8.55521
0,0,250,7495,47.4069,8.45035
0,0,265,7505,47.4071,8.45035
0,0,270,7470,47.4068,8.45068
9,19,200,6105,47.3631,8.46243
9,19,200,6080,47.3631,8.46276
0,0,275,6115,47.4051,8.46953
56,125,255,6130,47.4053,8.46953
0,0,290,6095,47.4051,8.46986
56,125,270,6105,47.4053,8.46986
56,125,250,6120,47.4056,8.46987
34,67,275,8500,47.3895,8.42883
29,66,145,7460,47.4111,8.45407
29,66,125,7470,47.4113,8.45408
29,66,105,7485,47.4115,8.45408
29,66,140,7450,47.4113,8.45441
0,0,325,9565,47.4212,8.43041
0,0,340,9580,47.4214,8.43041
0,0,350,9580,47.4219,8.43075
0,0,290,9535,47.421,8.43074
0,0,305,9545,47.4212,8.43074
0,0,320,9560,47.4214,8.43075
0,0,335,9570,47.4216,8.43075
0,0,270,9510,47.421,8.43107
0,0,285,9525,47.4212,8.43107
0,0,300,9535,47.4214,8.43108
0,0,315,9550,47.4216,8.43108
5,10,250,9490,47.421,8.4314
5,10,265,9500,47.4212,8.4314
5,10,280,9515,47.4214,8.43141
5,10,230,9470,47.421,8.43173
5,10,245,9480,47.4212,8.43173
5,10,265,9490,47.4214,8.43174
28,61,150,2260,47.3631,8.56039
73,118,200,1465,47.3763,8.52094
73,118,225,1460,47.3765,8.52095
66,117,225,3380,47.4243,8.53915
66,117,230,3370,47.4243,8.53948
141,244,100,5165,47.392,8.4749
141,244,75,5170,47.3922,8.47491
141,244,50,5175,47.3925,8.47491
141,244,75,5145,47.3922,8.47524
141,244,55,5155,47.3925,8.47524
15,37,35,5160,47.3927,8.47525
55,101,125,3940,47.4087,8.56665
57,122,130,3960,47.4089,8.56666
57,122,145,3980,47.4091,8.56666
55,101,150,3950,47.4087,8.56699
39,119,110,3730,47.4113,8.53226
39,119,100,3725,47.4113,8.53259
57,80,230,3195,47.4223,8.5527
57,80,250,3190,47.4223,8.55303
9,29,275,4975,47.4268,8.50607
9,29,255,4955,47.4268,8.5064
9,29,270,4945,47.427,8.5064
58,109,335,1320,47.373,8.55597
23,46,130,4900,47.385,8.47609
44,90,100,3465,47.4035,8.56688
104,146,260,2725,47.3672,8.50785
104,146,235,2705,47.3672,8.50818
38,73,50,3260,47.3593,8.50703
38,73,55,3245,47.3596,8.50704
38,73,70,3225,47.3598,8.50704
38,73,25,3240,47.3593,8.50736
38,73,35,3225,47.3596,8.50737
57,174,35,1145,47.388,8.54469
57,174,55,1170,47.3882,8.5447
0,0,105,3470,47.4194,8.55628
0,0,90,3445,47.4196,8.55628
0,0,75,3420,47.4198,8.55629
0,0,70,3445,47.4196,8.55661
0,0,55,3420,47.4198,8.55662
0,0,50,3395,47.42,8.55662
0,0,55,3370,47.4203,8.55663
0,0,25,3390,47.42,8.55695
0,0,35,3365,47.4203,8.55696
15,26,210,3815,47.4162,8.55654
15,26,215,3790,47.4164,8.55655
15,26,200,3765,47.4167,8.55655
15,26,220,3815,47.4162,8.55687
15,26,235,3790,47.4164,8.55688
0,0,300,4600,47.3794,8.47929
0,0,300,4600,47.3796,8.4793
0,0,275,4575,47.3796,8.47963
0,0,285,4575,47.3792,8.47962
0,0,275,4575,47.3794,8.47962
25,40,265,4550,47.3789,8.47995
0,0,260,4550,47.3792,8.47995
0,0,250,4550,47.3794,8.47995
0,0,250,4550,47.3796,8.47996
0,0,235,4525,47.3792,8.48028
0,0,230,4525,47.3794,8.48029
0,0,225,4525,47.3796,8.48029
0,0,210,4500,47.3791,8.48061
0,0,205,4500,47.3794,8.48062
0,0,200,4500,47.3796,8.48062
3,3,180,4475,47.3794,8.48095
135,275,180,1990,47.3698,8.51684
135,275,150,1955,47.37,8.51718
48,86,50,4915,47.4034,8.48672
48,86,35,4930,47.4036,8.48672
48,86,70,4895,47.4034,8.48705
48,86,55,4905,47.4036,8.48705
11,29,490,8270,47.387,8.43143
11,29,470,8270,47.3872,8.43143
3,5,370,7045,47.4128,8.46206
3,5,390,7055,47.413,8.46206
3,5,385,7025,47.4128,8.46239
3,5,405,7035,47.413,8.46239
3,5,400,7000,47.4128,8.46272
19,43,275,6985,47.4079,8.45865
24,56,275,6965,47.4079,8.45898
24,59,250,6975,47.4081,8.45899
31,70,345,8105,47.4116,8.44481
31,70,315,8070,47.4114,8.44513
31,70,325,8080,47.4116,8.44514
11,23,90,2860,47.4275,8.57964
22,48,75,2840,47.4277,8.57965
27,63,150,4480,47.4185,8.59867
27,63,125,4460,47.4187,8.59867
27,63,100,4440,47.4189,8.59868
27,63,155,4495,47.4185,8.599
27,63,130,4475,47.4187,8.59901
66,140,150,760,47.3817,8.54887
66,140,155,780,47.3817,8.5492
36,64,50,3835,47.4101,8.5594
36,64,25,3860,47.4103,8.5594
36,64,0,3885,47.4106,8.55941
57,112,25,3905,47.4108,8.55941
46,106,55,3845,47.4101,8.55973
46,106,35,3870,47.4103,8.55973
46,106,25,3895,47.4106,8.55974
50,89,150,3420,47.3682,8.49728
14,93,175,3405,47.368,8.49761
50,89,175,3400,47.3682,8.49761
0,30,190,3385,47.368,8.49794
43,80,200,3375,47.3682,8.49794
43,80,200,3365,47.3684,8.49795
85,171,195,640,47.3817,8.54688
53,81,210,2105,47.3651,8.56044
53,81,190,2120,47.3651,8.56077
28,64,75,3985,47.3712,8.4884
47,100,90,3960,47.3712,8.48873
4,13,195,2780,47.3915,8.509
4,13,215,2795,47.3917,8.50901
4,13,200,2805,47.3919,8.50901
4,13,175,2820,47.3922,8.50901
4,13,205,2785,47.3919,8.50934
4,13,180,2800,47.3922,8.50935
31,71,125,4315,47.4137,8.51707
0,0,205,4100,47.4135,8.56179
38,106,250,4150,47.413,8.56211
38,106,225,4125,47.4132,8.56211
0,0,200,4100,47.4135,8.56212
48,120,200,3010,47.4255,8.54613
48,120,175,2990,47.4258,8.54614
4,14,250,2585,47.3825,8.5065
4,14,265,2590,47.3827,8.50651
4,14,280,2595,47.383,8.50651
4,14,285,2565,47.3827,8.50684
4,14,265,2570,47.383,8.50684
4,14,270,2540,47.3827,8.50717
77,128,100,3565,47.422,8.5401
77,128,100,3540,47.4222,8.5401
0,15,205,1720,47.3717,8.56091
0,15,180,1710,47.3719,8.56091
24,48,155,1700,47.3721,8.56091
0,15,200,1745,47.3716,8.56124
0,15,175,1735,47.3719,8.56124
24,48,150,1725,47.3721,8.56124
37,72,200,1765,47.3716,8.56157
37,72,175,1755,47.3719,8.56157
71,159,405,1320,47.3841,8.52508
71,159,390,1295,47.3841,8.52541
71,159,370,1310,47.3844,8.52541
71,159,370,1275,47.3841,8.52574
21,35,165,2250,47.3792,8.57
21,35,180,2255,47.3794,8.57001
21,35,190,2275,47.3792,8.57033
101,156,180,2650,47.367,8.50917
68,112,165,2635,47.3672,8.50918
101,156,160,2625,47.367,8.5095
68,112,145,2615,47.3672,8.50951
68,112,130,2605,47.3674,8.50951
0,0,190,4475,47.4135,8.51176
0,0,180,4495,47.4137,8.51177
74,153,210,4465,47.4135,8.51209
74,153,205,4485,47.4137,8.5121
45,69,200,4505,47.4139,8.5121
74,153,230,4450,47.4135,8.51242
74,153,225,4475,47.4137,8.51243
76,153,125,4785,47.3971,8.48328
76,153,110,4795,47.3973,8.48329
76,153,125,4760,47.3971,8.48361
76,153,130,4770,47.3973,8.48362
0,0,325,1720,47.363,8.54517
0,0,305,1695,47.3633,8.54517
0,0,285,1670,47.3635,8.54518
0,0,305,1750,47.3628,8.54549
0,0,300,1725,47.363,8.5455
0,0,290,1700,47.3633,8.5455
0,0,270,1675,47.3635,8.54551
0,0,285,1755,47.3628,8.54583
0,0,275,1730,47.363,8.54583
0,0,275,1710,47.3633,8.54583
0,0,255,1685,47.3635,8.54584
0,0,260,1765,47.3628,8.54616
0,0,250,1740,47.363,8.54616
0,0,250,1715,47.3632,8.54617
0,0,245,1690,47.3635,8.54617
0,0,220,1665,47.3637,8.54617
0,0,235,1770,47.3628,8.54649
0,0,230,1745,47.363,8.54649
0,0,225,1720,47.3632,8.5465
0,0,225,1700,47.3635,8.5465
0,0,210,1675,47.3637,8.5465
0,0,210,1775,47.3628,8.54682
0,0,205,1755,47.363,8.54682
49,71,200,1730,47.3632,8.54683
49,71,200,1705,47.3635,8.54683
49,71,200,1680,47.3637,8.54684
49,71,180,1660,47.3639,8.54684
0,0,180,1760,47.363,8.54715
49,71,175,1735,47.3632,8.54716
49,71,175,1690,47.3637,8.54717
49,71,175,1665,47.3639,8.54717
49,71,150,1745,47.3632,8.54749
49,71,150,1700,47.3637,8.5475
49,71,155,1675,47.3639,8.5475
49,71,125,1755,47.3632,8.54782
49,71,125,1730,47.3635,8.54782
100,149,110,1750,47.3698,8.52048
139,227,145,1745,47.3696,8.52081
100,149,130,1730,47.3698,8.52081
100,149,125,1715,47.37,8.52082
139,227,180,1740,47.3693,8.52113
100,149,150,1695,47.37,8.52115
100,149,150,1685,47.3702,8.52115
139,227,190,1705,47.3696,8.52147
100,149,175,1675,47.37,8.52148
100,149,175,1660,47.3702,8.52148
136,316,205,1670,47.3698,8.52181
136,316,200,1655,47.37,8.52181
27,62,250,2715,47.3641,8.56968
3,3,225,4050,47.4116,8.51901
3,3,250,4015,47.4114,8.51934
3,3,230,4040,47.4116,8.51934
23,49,100,4670,47.4071,8.4954
23,49,100,4650,47.4071,8.49573
70,113,145,2560,47.3617,8.56401
70,113,125,2545,47.3619,8.56401
70,113,155,2580,47.3617,8.56434
28,62,200,2210,47.3649,8.5184
28,62,200,2190,47.3649,8.51873
19,40,75,7905,47.4125,8.44847
36,52,55,7915,47.4127,8.44847
19,40,75,7885,47.4125,8.4488
36,52,50,7895,47.4127,8.4488
18,36,90,8330,47.4163,8.44523
18,36,105,8310,47.4163,8.44556
57,111,220,7360,47.4113,8.45573
57,111,210,7375,47.4115,8.45574
57,111,220,7340,47.4113,8.45606
69,151,210,4140,47.4147,8.52934
69,151,230,4165,47.4149,8.52935
69,151,215,4160,47.4149,8.52968
85,198,195,1115,47.381,8.52601
85,198,215,1120,47.3812,8.52601
92,170,100,980,47.3805,8.52765
70,109,75,950,47.3803,8.52798
92,170,100,955,47.3805,8.52798
92,170,125,965,47.3807,8.52799
92,170,140,970,47.381,8.52799
92,170,110,930,47.3805,8.52831
92,170,130,940,47.3807,8.52832
92,170,125,945,47.381,8.52832
0,0,110,925,47.381,8.52865
19,54,150,5140,47.3895,8.47419
24,56,100,4485,47.3995,8.59064
77,136,180,3240,47.4064,8.55104
57,84,200,2055,47.3694,8.51617
128,225,125,1375,47.3868,8.52712
119,208,100,1360,47.3868,8.52745
147,299,75,1325,47.3866,8.52778
119,208,75,1340,47.3868,8.52778
119,208,75,1360,47.387,8.52779
119,208,50,1325,47.3868,8.52811
119,208,55,1340,47.387,8.52812
47,125,180,4125,47.4136,8.52402
47,125,155,4115,47.4136,8.52435
15,30,150,4140,47.4138,8.52436
15,30,150,4165,47.4141,8.52436
43,97,100,1090,47.3814,8.55383
43,97,75,1110,47.3814,8.55416
43,97,90,1120,47.3816,8.55416
28,72,130,3270,47.3625,8.50346
28,72,100,3265,47.3623,8.50378
28,72,110,3250,47.3625,8.50379
91,144,165,1980,47.3696,8.51717
0,0,230,2550,47.3999,8.55123
0,0,205,2575,47.4001,8.55124
77,160,75,2830,47.4257,8.55277
77,160,50,2850,47.4255,8.55309
77,160,55,2825,47.4257,8.5531
46,101,25,2840,47.4255,8.55342
100,252,150,6225,47.4147,8.47766
100,252,175,6245,47.4149,8.47767
89,128,230,4510,47.4015,8.58902
89,128,230,4525,47.4017,8.58903
89,128,210,4540,47.402,8.58904
89,128,195,4555,47.4022,8.58904
89,128,235,4530,47.4015,8.58936
89,128,215,4545,47.4017,8.58936
89,128,195,4560,47.402,8.58937
89,128,175,4575,47.4022,8.58937
89,128,220,4550,47.4015,8.58969
89,128,200,4565,47.4017,8.58969
89,128,180,4580,47.402,8.5897
89,128,160,4595,47.4022,8.5897
27,63,195,4085,47.3991,8.58467
28,64,100,4015,47.371,8.48807
46,85,235,3995,47.403,8.50195
59,105,250,4010,47.4032,8.50195
64,145,155,4135,47.4244,8.52292
55,122,165,4115,47.4246,8.52292
64,145,130,4115,47.4244,8.52325
55,122,145,4100,47.4246,8.52325
36,72,180,2785,47.3977,8.51707
36,72,200,2770,47.3977,8.51741
36,72,200,2790,47.3979,8.51741
36,72,200,2775,47.3979,8.51774
0,0,380,3670,47.4181,8.57282
0,0,390,3650,47.4183,8.57282
0,0,400,3680,47.4181,8.57315
0,0,410,3655,47.4183,8.57315
0,0,425,3630,47.4185,8.57316
0,0,425,3685,47.4181,8.57348
0,0,435,3660,47.4183,8.57348
0,0,445,3635,47.4185,8.57349
0,0,455,3610,47.4188,8.57349
0,0,470,3620,47.4187,8.57382
0,0,455,3640,47.4185,8.57382
0,0,445,3665,47.4183,8.57382
0,0,425,3670,47.4183,8.57415
59,121,220,7130,47.4122,8.46006
59,121,245,7145,47.4124,8.46006
55,112,255,7125,47.4124,8.46039
4,11,435,6655,47.3947,8.45542
4,11,440,6630,47.3947,8.45575
4,11,415,6640,47.3949,8.45575
5,14,450,6610,47.3947,8.45608
9,19,125,6105,47.3638,8.46211
9,19,125,6085,47.3638,8.46244
11,22,100,6075,47.364,8.46244
23,61,125,4650,47.4163,8.59796
10,22,380,4110,47.3839,8.59394
10,22,395,4110,47.3841,8.59395
25,67,165,4110,47.4188,8.59072
40,66,55,5580,47.3946,8.61007
40,66,35,5605,47.3945,8.6104
40,66,55,5615,47.3948,8.61041
106,207,75,5620,47.395,8.61041
124,254,50,3025,47.4246,8.57527
124,254,100,3080,47.4241,8.5756
124,254,75,3060,47.4244,8.5756
124,254,55,3035,47.4246,8.57561
89,250,130,3115,47.4239,8.57592
38,79,110,3090,47.4241,8.57593
38,79,90,3065,47.4244,8.57593
38,79,70,3045,47.4246,8.57594
0,0,50,3240,47.4228,8.57623
0,0,55,3215,47.423,8.57623
89,250,70,3195,47.4232,8.57624
89,250,90,3170,47.4234,8.57624
89,250,110,3145,47.4237,8.57625
89,250,130,3125,47.4239,8.57625
38,79,125,3100,47.4241,8.57626
38,79,105,3075,47.4243,8.57626
89,250,55,3200,47.4232,8.57657
89,250,75,3180,47.4234,8.57658
89,250,100,3155,47.4237,8.57658
89,250,125,3130,47.4239,8.57659
38,79,105,3110,47.4241,8.57659
89,250,75,3185,47.4234,8.57691
89,250,100,3165,47.4237,8.57691
27,66,150,5365,47.411,8.60348
27,66,125,5380,47.411,8.60381
23,52,125,5360,47.4113,8.60381
34,48,90,2145,47.3628,8.52299
34,48,105,2125,47.363,8.52299
0,0,100,2170,47.3623,8.52331
34,48,100,2150,47.3626,8.52331
34,48,110,2130,47.3628,8.52332
34,48,125,2110,47.363,8.52332
0,0,125,2155,47.3623,8.52364
34,48,125,2135,47.3626,8.52364
34,48,130,2115,47.3628,8.52365
34,48,145,2095,47.363,8.52365
75,157,250,1700,47.3934,8.54083
75,157,230,1725,47.3937,8.54084
108,227,205,1750,47.3939,8.54084
102,185,55,1445,47.3904,8.53348
41,59,100,3230,47.3969,8.50745
41,59,75,3245,47.3971,8.50746
33,95,110,3210,47.3969,8.50778
33,95,90,3225,47.3971,8.50779
22,45,25,1675,47.3734,8.56127
22,45,35,1665,47.3737,8.56128
198,319,160,2215,47.3714,8.51257
28,73,175,3175,47.3596,8.57224
28,73,180,3195,47.3596,8.57257
47,98,235,4830,47.4177,8.51384
47,98,260,4850,47.418,8.51384
47,98,285,4875,47.4182,8.51384
47,98,265,4840,47.418,8.51417
47,98,290,4865,47.4182,8.51418
0,0,315,4885,47.4184,8.51418
0,0,325,4875,47.4184,8.51451
3,8,35,1500,47.3672,8.55188
37,63,35,1460,47.3677,8.55188
77,125,0,1495,47.3675,8.55221
64,96,25,1475,47.3677,8.55222
141,199,265,1780,47.3684,8.52145
94,149,300,1775,47.3682,8.52177
94,149,280,1760,47.3684,8.52178
94,149,265,1745,47.3686,8.52178
94,149,300,1740,47.3684,8.52211
45,92,110,4125,47.4057,8.57686
45,92,130,4145,47.4059,8.57686
45,92,145,4160,47.4059,8.5772
40,77,75,3885,47.4172,8.54563
40,77,100,3865,47.4174,8.54564
40,77,75,3880,47.4172,8.54596
40,77,100,3855,47.4174,8.54597
40,77,110,3850,47.4174,8.5463
98,195,105,3865,47.4172,8.54663
37,63,90,1405,47.3681,8.55156
4,8,160,1550,47.3744,8.55997
17,40,140,1575,47.3744,8.5603
17,40,160,1570,47.3746,8.5603
17,40,125,1600,47.3744,8.56063
40,74,25,2900,47.396,8.51207
135,205,125,4595,47.389,8.48147
135,205,125,4600,47.3893,8.48147
61,98,100,4565,47.3888,8.48179
135,205,100,4570,47.389,8.4818
61,98,75,4540,47.3888,8.48213
37,51,300,3805,47.4172,8.54961
26,64,265,3825,47.417,8.54993
26,64,260,3820,47.417,8.55026
104,192,160,1655,47.3711,8.52084
12,26,55,3720,47.4042,8.5712
19,54,50,3735,47.4042,8.57153
0,0,335,5750,47.3999,8.47108
0,0,300,5715,47.3997,8.47141
0,0,310,5725,47.3999,8.47141
62,94,55,935,47.3841,8.53137
31,73,300,4460,47.3755,8.4812
31,73,275,4435,47.3758,8.48154
3,3,105,1860,47.3882,8.52052
3,3,125,1875,47.3885,8.52053
0,0,145,1890,47.3887,8.52053
26,67,125,1840,47.3882,8.52086
26,67,140,1855,47.3884,8.52086
35,87,160,1870,47.3887,8.52087
35,87,180,1885,47.3889,8.52087
26,67,145,1820,47.3882,8.52119
26,67,160,1835,47.3884,8.52119
35,87,175,1850,47.3887,8.5212
35,87,195,1865,47.3889,8.5212
35,87,210,1880,47.3891,8.5212
35,87,190,1895,47.3893,8.52121
26,67,165,1800,47.3882,8.52152
26,67,180,1815,47.3884,8.52152
35,87,195,1830,47.3887,8.52153
35,87,210,1845,47.3889,8.52153
35,87,205,1860,47.3891,8.52154
35,87,180,1875,47.3893,8.52154
26,67,200,1795,47.3884,8.52185
35,87,215,1810,47.3887,8.52186
35,87,225,1825,47.3889,8.52186
35,87,200,1840,47.3891,8.52187
69,152,220,1775,47.3884,8.52218
95,165,235,1790,47.3887,8.52219
95,165,225,1805,47.3889,8.52219
21,38,125,6660,47.3706,8.45264
21,38,125,6660,47.3709,8.45264
4,11,410,6665,47.3949,8.45542
4,11,385,6670,47.3951,8.45542
4,11,360,6675,47.3953,8.45543
0,0,340,6685,47.3956,8.45543
0,0,315,6690,47.3958,8.45544
4,11,395,6645,47.3951,8.45576
4,11,370,6655,47.3953,8.45576
0,0,345,6660,47.3956,8.45576
43,88,150,7200,47.3952,8.44814
6,18,505,7680,47.4165,8.4555
6,18,525,7695,47.4167,8.4555
6,18,515,7660,47.4165,8.45583
6,18,535,7675,47.4167,8.45584
6,18,560,7685,47.4169,8.45584
6,18,570,7665,47.4169,8.45617
0,0,300,4505,47.3796,8.59981
0,0,275,4505,47.3798,8.59981
3,3,335,4525,47.3794,8.60013
3,3,310,4530,47.3796,8.60014
7,20,290,4530,47.3798,8.60014
3,3,325,4555,47.3796,8.60047
7,20,305,4555,47.3798,8.60048
7,20,285,4555,47.38,8.60048
7,20,320,4580,47.3798,8.60081
7,20,300,4580,47.38,8.60081
0,0,200,5665,47.4083,8.60474
41,102,175,5645,47.4085,8.60475
41,102,150,5625,47.4088,8.60475
0,0,250,5720,47.4079,8.60506
0,0,225,5700,47.4081,8.60507
0,0,200,5680,47.4083,8.60507
41,102,175,5660,47.4085,8.60508
41,102,150,5640,47.4088,8.60508
41,102,125,5620,47.409,8.60509
41,102,100,5600,47.4092,8.60509
0,0,225,5715,47.4081,8.6054
0,0,200,5695,47.4083,8.6054
41,102,175,5675,47.4085,8.60541
41,102,150,5655,47.4088,8.60541
41,102,125,5635,47.409,8.60542
41,102,180,5690,47.4085,8.60574
41,102,155,5670,47.4088,8.60574
41,102,130,5650,47.409,8.60575
9,24,100,4480,47.4247,8.60808
9,24,100,4500,47.4247,8.60841
9,24,75,4485,47.4249,8.60842
0,0,100,4840,47.4118,8.59223
0,0,125,4875,47.4116,8.59256
0,0,100,4855,47.4118,8.59256
29,62,125,4890,47.4116,8.59289
29,62,100,4865,47.4118,8.59289
29,62,155,4920,47.4114,8.59321
29,62,130,4900,47.4116,8.59322
29,62,110,4880,47.4118,8.59322
29,62,90,4855,47.412,8.59323
29,62,165,4935,47.4114,8.59354
29,62,145,4910,47.4116,8.59355
29,62,125,4890,47.4118,8.59355
29,62,105,4870,47.412,8.59356
29,62,180,4945,47.4114,8.59388
29,62,160,4925,47.4116,8.59388
29,62,140,4905,47.4118,8.59389
29,54,225,1665,47.3822,8.56146
26,61,230,1690,47.3822,8.56179
26,61,205,1700,47.3824,8.56179
0,0,90,2765,47.3634,8.51075
3,3,50,2775,47.3629,8.51108
3,3,55,2760,47.3631,8.51108
3,3,70,2745,47.3634,8.51108
0,0,90,2730,47.3636,8.51109
3,3,25,2755,47.3629,8.51141
3,3,35,2740,47.3631,8.51141
3,3,55,2725,47.3633,8.51141
0,0,75,2710,47.3636,8.51142
3,3,0,2735,47.3629,8.51174
3,3,25,2720,47.3631,8.51174
3,3,50,2705,47.3633,8.51175
0,0,75,2690,47.3636,8.51175
0,0,100,2675,47.3638,8.51175
0,0,100,2655,47.3638,8.51209
93,170,100,1475,47.3908,8.53415
61,128,215,5000,47.3898,8.47618
62,132,200,5005,47.39,8.47619
61,128,235,4975,47.3898,8.47651
61,128,245,4945,47.3895,8.47684
61,128,230,4950,47.3898,8.47685
20,50,225,4340,47.4161,8.52639
20,50,250,4365,47.4163,8.5264
0,0,255,4260,47.4062,8.50168
0,0,270,4275,47.4064,8.50168
13,27,210,4205,47.4057,8.502
0,0,220,4225,47.4059,8.502
0,0,235,4240,47.4062,8.50201
0,0,250,4260,47.4064,8.50201
13,27,180,4170,47.4055,8.50233
13,27,190,4190,47.4057,8.50233
0,0,200,4205,47.4059,8.50234
0,0,215,4225,47.4062,8.50234
24,56,55,3060,47.3608,8.5716
30,83,70,3080,47.3607,8.57193
12,23,145,3635,47.4183,8.55261
43,102,75,2825,47.403,8.54799
43,102,50,2850,47.4033,8.54799
75,134,235,4135,47.4041,8.50097
75,134,250,4155,47.4044,8.50098
72,159,75,2255,47.3651,8.56308
120,214,180,2310,47.3708,8.51156
120,214,190,2300,47.371,8.51157
120,214,155,2285,47.3708,8.5119
99,221,75,2275,47.3775,8.51005
99,221,55,2275,47.3778,8.51005
81,147,35,2275,47.378,8.51005
99,221,100,2250,47.3773,8.51037
81,147,25,2250,47.378,8.51038
99,221,125,2230,47.3771,8.5107
99,221,100,2225,47.3773,8.5107
81,147,35,2225,47.378,8.51072
99,221,110,2200,47.3773,8.51103
99,221,90,2200,47.3775,8.51104
99,221,70,2200,47.3777,8.51104
81,147,55,2200,47.378,8.51105
14,27,105,2175,47.3775,8.51137
14,27,90,2175,47.3777,8.51137
0,0,255,5620,47.4006,8.47341
0,0,275,5635,47.4008,8.47342
0,0,245,5600,47.4006,8.47374
0,0,265,5610,47.4008,8.47375
0,0,290,5620,47.401,8.47375
101,156,230,2705,47.3667,8.5085
101,156,215,2685,47.3667,8.50883
101,156,200,2670,47.367,8.50884
68,112,190,2660,47.3672,8.50884
81,157,205,5475,47.421,8.50396
67,175,200,5460,47.4212,8.50397
67,175,200,5445,47.4214,8.50397
74,180,225,5425,47.4214,8.5043
74,180,225,5410,47.4217,8.50431
74,180,210,5375,47.4219,8.50464
44,111,75,4435,47.3827,8.59855
22,40,55,3555,47.4018,8.50855
22,40,75,3570,47.4021,8.50855
22,40,25,3520,47.4016,8.50887
22,40,50,3535,47.4018,8.50888
22,40,75,3555,47.4021,8.50888
0,0,55,3520,47.4018,8.50921
0,0,75,3535,47.4021,8.50921
0,0,100,3555,47.4023,8.50922
0,0,70,3500,47.4018,8.50954
0,0,90,3520,47.402,8.50954
0,0,110,3540,47.4023,8.50955
0,0,105,3505,47.402,8.50988
0,0,125,3525,47.4023,8.50988
54,105,220,2750,47.363,8.569
54,105,210,2735,47.3633,8.569
8,17,275,4390,47.4165,8.5264
18,38,230,3290,47.4214,8.55268
57,80,225,3270,47.4217,8.55268
57,80,225,3245,47.4219,8.55269
77,195,100,2840,47.4278,8.54453
75,182,75,2815,47.428,8.54453
77,195,100,2850,47.4276,8.54485
77,195,110,2825,47.4278,8.54486
78,181,180,1000,47.378,8.52694
78,181,155,1000,47.3783,8.52694
84,152,25,3735,47.4116,8.54518
48,88,35,3760,47.4118,8.54519
49,81,130,3910,47.4071,8.5696
60,111,125,3900,47.4069,8.56993
49,81,145,3920,47.4071,8.56993
47,106,140,3915,47.4069,8.57026
49,79,265,4040,47.3676,8.48899
42,68,150,1180,47.3706,8.55128
42,68,155,1165,47.3708,8.55129
42,68,175,1200,47.3706,8.55161
42,68,180,1185,47.3708,8.55162
22,74,175,4910,47.422,8.51227
22,74,175,4890,47.4223,8.51227
22,74,180,4875,47.4225,8.51227
137,330,205,4920,47.4216,8.51259
137,330,200,4905,47.4218,8.51259
22,74,200,4890,47.422,8.5126
22,74,200,4875,47.4223,8.5126
22,74,205,4855,47.4225,8.51261
137,330,225,4885,47.4218,8.51292
22,74,225,4870,47.422,8.51293
